age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
26,9,2,2,0,-0.3495952056106342,0,0,0,5,8,-0.321803247456105,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,1
33,0,1,2,0,-0.44943184431899297,1,0,0,5,8,0.8994389971860228,-0.5541683439582251,1.7562818996474674,1.3820135379117724,2,1
41,9,2,2,0,0.036419127283485876,1,0,0,5,8,0.4414731554452249,-0.5541683439582251,1.4171803149439506,2.6909685748376275,2,1
28,4,2,2,0,-0.33843334538237047,0,0,0,5,8,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
74,5,1,1,0,-0.18402761222472244,0,0,0,5,8,0.09254679983318838,-0.5541683439582251,1.4588625385824,0.5093768466278689,0,1
29,8,2,3,0,0.4342154237518843,0,0,0,5,8,0.15797049151044523,-0.5541683439582251,1.4122966501704621,1.3820135379117724,1,1
72,5,1,0,0,0.24043312812230597,0,0,1,5,8,0.8994389971860228,0.5479805641480365,-0.5764714730234299,-0.3632598446560345,3,1
18,8,2,3,0,-0.36602794428002244,0,0,0,5,8,0.8994389971860228,0.5479805641480365,-0.5764714730234299,-0.3632598446560345,3,1
46,1,1,1,0,-0.2754928557618834,1,0,0,6,8,0.31062577209071124,-0.5541683439582251,1.2026018020004754,1.818331883553724,2,1
37,9,1,2,0,-0.44664137926192704,0,0,0,6,8,-0.245475607165972,-0.5541683439582251,1.4171803149439506,0.9456951922698207,1,1
37,4,1,2,0,0.23392204298915212,0,0,0,6,8,0.2779139262520828,-0.18678537458947123,1.4544206201375758,0.5093768466278689,0,1
32,9,1,1,0,-0.32727148515410676,0,1,0,7,8,0.8122074082830137,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,1
51,9,1,2,0,-0.47392592648657167,0,0,0,7,8,0.8994389971860228,-0.18678537458947123,1.2818646038132684,0.5093768466278689,2,1
77,11,1,3,0,-0.35083541230266346,0,0,1,7,8,0.8994389971860228,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,1
35,4,1,2,0,-0.4547027227601175,0,0,0,7,8,0.09254679983318838,-0.18678537458947123,1.4073584181810226,1.3820135379117724,2,1
53,4,1,2,0,0.6528018532220486,0,0,0,7,8,-0.07101242935995374,0.5479805641480365,1.4073584181810226,3.127286920479579,2,1
46,4,1,2,0,-0.3892818197555718,1,0,0,10,8,0.8994389971860228,1.2827465028855443,1.1865284974072643,2.254650229195676,2,1
78,5,0,1,0,0.585520640179459,0,0,0,12,8,0.8994389971860228,-0.5541683439582251,1.7235286092881787,0.07305850098591721,2,1
34,9,1,1,0,-0.43268905397659735,0,0,0,12,8,-0.5071703738749994,-0.18678537458947123,1.7235286092881787,0.9456951922698207,2,1
54,4,1,2,0,0.02959799047732472,0,0,0,12,8,-0.5616901169393801,0.18059759477928267,1.725950353238078,3.9999236117634824,2,1
33,7,1,1,0,-0.35424598070574403,0,0,0,12,8,0.8994389971860228,-0.5541683439582251,1.7235286092881787,1.818331883553724,2,1
23,8,2,3,0,0.31050480622196147,0,0,0,12,8,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
34,9,2,2,0,0.4060007215082177,1,0,0,13,8,0.8994389971860228,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,1
32,10,2,1,0,-0.15581290998105585,1,0,0,13,8,0.7794955624443853,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
54,11,1,1,0,0.21004806416758806,0,0,0,13,8,0.4632810526709772,-0.5541683439582251,1.4220106052635328,1.3820135379117724,2,1
40,0,1,1,0,-0.39331249150466707,1,0,0,13,8,0.8994389971860228,-0.5541683439582251,1.7235286092881787,1.818331883553724,2,1
63,5,0,2,0,-0.47392592648657167,0,0,0,13,8,0.49599289850960565,-0.5541683439582251,1.7235286092881787,0.5093768466278689,2,1
37,4,1,2,0,0.4521984207863092,1,0,0,13,8,-0.016492686295573034,-0.5541683439582251,1.4023643857792831,3.9999236117634824,2,1
48,1,1,1,0,-0.09256236868756147,1,0,0,13,8,0.8994389971860228,-0.18678537458947123,1.725950353238078,0.9456951922698207,2,1
28,9,2,1,0,0.25004472998553307,0,0,0,13,8,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
35,4,1,2,0,2.0064874575720313,0,0,0,13,8,0.8994389971860228,-0.5541683439582251,1.4171803149439506,0.9456951922698207,2,1
29,4,2,2,0,-0.48229732165776945,0,0,0,13,8,0.5723205387997387,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
68,5,1,1,0,-0.1186067092201768,0,0,0,13,8,0.8994389971860228,-0.5541683439582251,1.313674527400232,1.818331883553724,2,1
53,1,2,1,0,-0.162634046787217,0,0,0,13,8,0.8994389971860228,-0.5541683439582251,1.387034508047711,0.07305850098591721,1,1
37,9,2,2,0,-0.41284574690412856,0,0,0,13,8,0.17977838873619753,-0.5541683439582251,1.4023643857792831,0.9456951922698207,2,1
58,0,1,1,0,-0.42152719374833364,0,0,0,13,8,0.8994389971860228,0.18059759477928267,1.4023643857792831,1.818331883553724,2,1
37,4,1,2,0,-0.3520756189946928,1,0,0,14,8,0.8994389971860228,0.18059759477928267,1.9075611639590213,1.3820135379117724,0,1
37,0,1,2,0,-0.4649344279693592,0,0,0,14,8,0.8994389971860228,-0.18678537458947123,1.728358899607761,0.5093768466278689,1,1
34,0,1,1,0,-0.18867838731983233,0,0,0,14,8,0.8994389971860228,0.18059759477928267,1.7186449445146905,0.9456951922698207,2,1
50,0,1,1,0,0.6447405097238582,1,0,0,14,8,-0.23457165855309586,2.0175124416230523,1.725950353238078,1.3820135379117724,2,1
56,4,1,0,0,-0.2041809709701986,0,0,0,14,8,0.02712310815593153,-0.5541683439582251,1.7186449445146905,0.07305850098591721,2,1
57,5,1,0,0,2.430328094573045,0,0,0,14,8,0.8994389971860228,0.5479805641480365,1.4267886752055465,2.6909685748376275,2,1
29,10,2,0,0,-0.047914927774506615,0,0,0,14,8,0.8994389971860228,-0.18678537458947123,1.7161827255278992,2.6909685748376275,2,1
75,5,1,2,0,1.3947555067285784,0,0,0,14,8,0.8994389971860228,-0.5541683439582251,1.7186449445146905,1.3820135379117724,2,1
24,4,2,2,0,-0.4736158748135643,0,0,0,14,8,0.8994389971860228,0.9153635335167905,-0.5764714730234299,-0.3632598446560345,3,1
46,4,1,2,0,-0.3657178926070151,0,0,0,14,8,0.8994389971860228,0.5479805641480365,1.4073584181810226,0.9456951922698207,2,1
27,8,2,2,0,-0.46183391123928597,0,0,0,17,8,0.8994389971860228,-0.5541683439582251,1.8794640719940183,3.9999236117634824,1,1
52,4,1,2,0,-0.293165801123301,0,0,0,17,8,0.8994389971860228,-0.5541683439582251,1.7235286092881787,0.9456951922698207,2,1
38,4,1,2,0,-0.0782999917292245,0,0,0,17,8,0.5941284360254909,-0.18678537458947123,1.725950353238078,0.9456951922698207,2,1
33,4,2,2,0,0.2590362285027455,0,0,0,17,8,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
53,0,1,1,0,-0.4574931878171834,1,0,0,18,8,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
64,5,1,1,0,0.025877370401236815,0,0,0,18,8,0.8994389971860228,-0.5541683439582251,1.4122966501704621,1.818331883553724,0,1
84,5,0,0,0,-0.2758029074348907,0,0,1,18,8,0.8994389971860228,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,1
62,5,1,1,0,0.4915749832582395,0,0,0,18,8,0.2779139262520828,-0.18678537458947123,1.7355067723590527,0.07305850098591721,2,1
41,0,1,2,0,-0.4736158748135643,1,0,1,18,8,0.8994389971860228,-0.18678537458947123,2.027441816673313,0.9456951922698207,0,1
29,0,2,1,0,-0.14217063636873353,1,0,2,19,8,-2.0446271282905353,-0.5541683439582251,2.0225310198721274,0.07305850098591721,1,1
53,9,1,1,0,-0.4134658502501432,1,0,0,19,8,0.8994389971860228,-0.5541683439582251,1.4171803149439506,2.254650229195676,2,1
30,9,2,1,0,0.5008765334484593,0,0,0,19,8,-0.0601084807470776,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,1
37,4,1,2,0,0.5294012873651331,0,0,0,20,8,0.8013034596701376,-0.18678537458947123,1.7717911107817983,1.818331883553724,1,1
78,5,1,3,0,0.5207198405209281,0,0,1,20,8,0.8994389971860228,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,1
47,1,1,1,0,0.0122350967889145,1,0,0,21,8,0.09254679983318838,0.18059759477928267,1.4220106052635328,3.127286920479579,2,1
61,9,1,1,0,-0.10465438393484716,0,0,0,21,8,-0.038300583521325315,0.5479805641480365,-0.5764714730234299,-0.3632598446560345,3,1
46,6,1,1,0,-0.25502944534339994,0,0,0,21,8,0.8994389971860228,-0.5541683439582251,2.0569565966307373,0.9456951922698207,0,1
31,10,2,1,0,0.33716925010059146,0,0,0,21,8,0.8994389971860228,-0.5541683439582251,1.7331369695497747,0.5093768466278689,1,1
21,8,2,1,0,-0.4072648167899967,0,0,0,24,8,0.8994389971860228,-0.5541683439582251,1.4122966501704621,2.6909685748376275,2,1
71,5,1,0,0,0.5275409773270893,0,0,0,24,8,0.8994389971860228,-0.18678537458947123,1.5882128981574966,0.9456951922698207,0,1
52,0,2,1,0,-0.24882841188325344,1,0,0,24,8,0.8994389971860228,-0.5541683439582251,2.0477245708307716,3.563605266121531,0,1
25,8,2,1,0,0.6772959353896274,0,0,0,24,8,0.8994389971860228,-0.18678537458947123,2.0175650444242157,0.9456951922698207,1,1
60,9,1,1,0,-0.47392592648657167,0,0,0,25,8,0.8994389971860228,0.5479805641480365,-0.5764714730234299,-0.3632598446560345,3,1
30,0,2,1,0,-0.39176223313963043,1,0,0,25,8,0.8994389971860228,-0.5541683439582251,1.7235286092881787,0.5093768466278689,2,1
29,10,2,2,0,-0.4522223093760589,0,0,0,25,8,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
52,4,1,2,0,-0.3536258773597294,0,0,0,25,8,0.5941284360254909,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
59,4,1,0,0,0.06153331279707923,0,0,1,25,8,0.8994389971860228,0.5479805641480365,2.0237638440049173,0.5093768466278689,0,1
38,9,1,1,0,-0.41036533352006993,0,0,0,26,8,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
33,7,2,1,0,0.4193329434475327,0,0,0,26,8,0.7794955624443853,-0.5541683439582251,1.9851957394626996,0.07305850098591721,2,1
31,9,2,1,0,-0.2116222111223744,0,0,0,26,8,0.8994389971860228,0.18059759477928267,1.77827485295516,0.5093768466278689,0,1
40,9,1,1,0,0.22865116454802759,0,0,0,26,8,-0.4635545794234948,0.18059759477928267,1.4122966501704621,2.6909685748376275,1,1
28,9,1,1,0,-0.24386758511513623,0,0,0,26,8,0.2015862859619498,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
66,4,1,3,0,0.19237511880617053,1,0,0,26,8,-0.8997125239385405,-0.18678537458947123,1.4171803149439506,4.436241957405434,2,1
32,0,2,1,0,-0.36726815097205173,0,0,0,26,8,0.8994389971860228,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,1
67,5,1,0,0,-0.030552034086096396,0,0,1,26,8,0.7140718707671284,-0.18678537458947123,1.5947606796217089,1.818331883553724,2,1
39,10,0,1,0,-0.39176223313963043,1,0,2,27,8,-1.3576783656793385,-0.5541683439582251,2.217100570830943,0.5093768466278689,1,1
46,3,1,1,0,-0.46214396291229326,0,0,0,27,8,-0.398130887746238,0.18059759477928267,1.728358899607761,0.07305850098591721,2,1
54,5,1,1,0,0.6230368926133454,0,0,0,27,8,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
47,7,0,3,0,-0.1722456486504441,0,0,0,27,8,0.8994389971860228,-0.5541683439582251,2.152139268851886,0.07305850098591721,0,1
45,9,1,1,0,0.09377868678984107,0,0,0,27,8,0.6268402818641193,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,1
63,1,1,1,0,-0.2751828040888761,0,0,0,27,8,0.8994389971860228,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,1
60,10,1,1,0,-0.149301824847902,0,0,0,27,8,-0.48536247664924714,0.18059759477928267,1.913920513459162,1.3820135379117724,2,1
29,4,1,2,0,2.038422779891786,0,0,0,28,8,0.8994389971860228,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,1
33,7,2,3,0,-0.3117689015037405,1,0,2,28,8,-1.4340060059694715,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
48,3,1,1,0,-0.47392592648657167,0,0,0,28,8,0.5723205387997387,0.9153635335167905,-0.5764714730234299,-0.3632598446560345,3,1
26,9,2,2,0,-0.3142493148877991,0,0,0,31,8,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
55,0,1,1,0,2.100743166166258,0,0,0,1,6,-0.18005191548871516,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
36,9,1,1,0,-0.04977523781255057,0,0,0,1,6,0.8994389971860228,-0.5541683439582251,1.9339783118944982,1.818331883553724,0,1
33,0,2,2,0,-0.38959187142857915,1,0,0,1,6,0.8994389971860228,-0.5541683439582251,1.842092482924473,0.5093768466278689,0,1
28,1,2,1,0,-0.4881883034449086,1,0,0,1,6,-0.6925375002938938,-0.18678537458947123,1.4220106052635328,4.872560303047386,2,1
28,7,2,1,0,-0.421837245421341,0,0,0,1,6,0.8994389971860228,0.18059759477928267,1.610717906166968,0.5093768466278689,2,1
31,4,2,2,0,-0.3142493148877991,0,0,0,1,6,0.8558232027345183,0.9153635335167905,-0.5764714730234299,-0.3632598446560345,3,1
28,4,2,2,0,-0.4047844034059381,1,0,0,1,6,0.8994389971860228,-0.5541683439582251,1.9123392339010352,0.9456951922698207,2,1
49,0,2,2,0,-0.4032341450409015,1,0,0,2,6,0.8994389971860228,-0.5541683439582251,1.4267886752055465,0.07305850098591721,2,1
27,1,2,2,0,-0.27425264906985414,0,0,0,2,6,0.8994389971860228,-0.5541683439582251,1.725950353238078,0.07305850098591721,2,1
28,0,1,1,0,-0.3716088743941543,0,0,0,2,6,0.09254679983318838,-0.18678537458947123,1.725950353238078,1.3820135379117724,2,1
65,0,1,1,0,-0.1787567337835979,0,0,0,2,6,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
30,9,2,1,0,-0.11271572743303762,0,0,0,4,6,-0.14734006965008672,-0.18678537458947123,1.728358899607761,0.9456951922698207,2,1
38,0,1,1,0,-0.47392592648657167,1,0,0,8,6,-0.33270719606898114,-0.5541683439582251,1.7235286092881787,0.5093768466278689,2,1
36,9,0,1,0,0.40134994641310784,1,0,0,8,6,-0.027396634908449177,-0.5541683439582251,2.039485263894002,2.254650229195676,0,1
63,5,0,1,0,-0.011948933705656877,0,0,0,8,6,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
63,5,1,0,0,-0.45904344618222004,0,0,0,9,6,0.3651455151550919,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
28,4,2,2,0,-0.4159462636342018,0,0,0,9,6,-0.12553217242433445,-0.5541683439582251,1.4267886752055465,0.07305850098591721,2,1
80,5,1,1,0,2.100743166166258,0,0,1,9,6,0.8994389971860228,-0.5541683439582251,1.2684706344114165,4.872560303047386,0,1
39,1,1,1,0,-0.38835166473654986,0,0,0,9,6,0.8994389971860228,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,1
31,4,2,2,0,-0.42834833055449484,0,0,0,9,6,-0.5944019627780085,-0.18678537458947123,1.4267886752055465,0.9456951922698207,2,1
39,7,1,1,0,-0.3737792361052056,0,0,0,9,6,0.8994389971860228,-0.18678537458947123,1.740208595054257,2.254650229195676,0,1
30,1,2,1,0,-0.2261946397537187,0,0,2,13,6,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
67,5,1,3,0,0.31360532295203475,0,0,1,14,6,0.6595521277027477,0.9153635335167905,1.5282530403437076,1.3820135379117724,1,1
29,1,2,1,0,-0.3740892877782129,0,0,2,14,6,0.8994389971860228,-0.5541683439582251,1.4454005690011638,2.254650229195676,1,1
36,4,1,2,0,-0.3204503483479456,0,0,0,14,6,-0.33270719606898114,-0.5541683439582251,1.4361925866766174,3.563605266121531,2,1
24,8,2,3,0,-0.36292742754994917,0,0,0,14,6,0.2997218234778351,-0.5541683439582251,2.0546666061965055,0.07305850098591721,1,1
30,9,2,1,0,0.2612065902137968,0,0,0,14,6,0.8994389971860228,-0.5541683439582251,2.0546666061965055,0.5093768466278689,1,1
21,8,2,3,0,-0.4574931878171834,0,0,0,14,6,0.5723205387997387,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
27,0,2,3,0,-0.20697143602726453,0,0,0,14,6,-0.0601084807470776,0.5479805641480365,-0.5764714730234299,-0.3632598446560345,3,1
56,0,1,1,0,-0.2872748193361618,0,0,0,14,6,0.8994389971860228,-0.5541683439582251,1.5782056668990294,3.127286920479579,2,1
66,0,1,1,0,0.7789928841360301,0,0,0,14,6,0.8994389971860228,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,1
71,5,0,0,0,-0.38866171640955716,0,0,0,14,6,0.8231113568958899,-0.5541683439582251,2.099391920724877,0.07305850098591721,2,1
26,7,2,2,0,-0.47020530641048375,0,0,0,14,6,0.8994389971860228,-0.5541683439582251,1.7235286092881787,3.9999236117634824,0,1
62,5,1,0,0,0.06618408789218912,0,0,0,14,6,-0.550786168326504,-0.18678537458947123,1.4544206201375758,2.254650229195676,1,1
32,6,2,2,0,-0.4596635495282347,1,0,0,14,6,0.8994389971860228,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,1
68,5,0,0,0,0.15454881469927684,0,0,0,15,6,0.8994389971860228,-0.18678537458947123,1.4267886752055465,0.5093768466278689,2,1
37,0,1,2,0,0.5247505122700233,0,0,0,15,6,0.8994389971860228,-0.18678537458947123,2.045386114766738,5.308878648689338,1,1
27,4,2,2,0,0.05936295108602795,0,0,0,15,6,0.8994389971860228,-0.5541683439582251,1.8172670672849205,0.9456951922698207,2,1
45,9,2,2,0,0.1564091247373208,0,0,0,15,6,0.2779139262520828,0.9153635335167905,1.9232911930669867,0.5093768466278689,2,1
64,5,1,1,0,0.5148288587337889,0,0,1,15,6,-0.10372427519858217,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
38,8,0,2,0,0.4394863021930088,0,0,0,16,6,0.8994389971860228,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,1
66,3,1,0,0,-0.09256236868756147,0,0,0,16,6,0.7685916138315092,1.2827465028855443,1.7235286092881787,0.9456951922698207,2,1
30,4,2,2,0,-0.29657636952638156,0,0,0,17,6,0.8994389971860228,0.18059759477928267,1.728358899607761,0.5093768466278689,2,1
39,9,2,1,0,-0.02900177572105977,0,0,0,17,6,0.8994389971860228,-0.5541683439582251,1.939971178833065,7.926788722541048,1,1
24,9,2,1,0,-0.34897510226461953,0,0,2,17,6,0.3215297207035874,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
49,9,1,2,0,-0.1418605846957262,0,0,0,17,6,-0.5289782711007517,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
34,4,1,2,0,0.5495546461106093,1,0,0,17,6,0.8994389971860228,-0.18678537458947123,1.8231210226018757,1.3820135379117724,0,1
46,1,1,1,0,0.060293106105049926,0,0,0,17,6,-0.4526506308106187,-0.18678537458947123,1.1782671883714222,2.6909685748376275,0,1
32,9,2,2,0,-0.2553394970164073,0,0,0,17,6,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
52,1,1,1,0,-0.17782657876457594,0,1,0,17,6,0.8994389971860228,-0.18678537458947123,1.5914989145217229,1.3820135379117724,2,1
25,1,2,1,0,-0.3799802695653521,0,0,0,18,6,0.37604946376796805,-0.5541683439582251,1.4267886752055465,0.07305850098591721,2,1
57,4,0,2,0,0.5452139226885068,0,0,0,22,6,0.8994389971860228,-0.5541683439582251,1.387034508047711,0.9456951922698207,2,1
64,5,0,0,0,-0.4401302941287732,0,0,0,23,6,0.8994389971860228,-0.5541683439582251,1.8192270135790791,0.5093768466278689,2,1
33,4,2,2,0,-0.4044743517329308,0,0,0,23,6,0.8994389971860228,-0.18678537458947123,1.4928767917514927,0.5093768466278689,2,1
36,4,2,2,0,-0.3071181264086306,0,0,0,23,6,0.8994389971860228,-0.5541683439582251,1.728358899607761,1.818331883553724,2,1
59,4,1,2,0,1.1994229527339633,0,0,0,23,6,0.8994389971860228,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,1
25,8,2,1,0,0.13284519758876406,0,0,0,24,6,0.8994389971860228,0.5479805641480365,2.055813084569707,0.07305850098591721,0,1
43,7,1,1,0,-0.23394593157890184,0,0,0,24,6,0.8994389971860228,-0.5541683439582251,1.4220106052635328,0.5093768466278689,2,1
37,6,2,2,0,-0.10558453895386913,0,0,0,24,6,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
49,4,1,2,0,-0.11209562408702296,1,1,0,25,6,-0.04920453213420146,1.2827465028855443,1.6410014726419855,3.127286920479579,0,1
42,9,0,2,0,0.3356189917355548,1,0,0,25,6,0.8994389971860228,-0.5541683439582251,2.060369487451134,0.9456951922698207,0,1
27,1,2,1,0,0.5011865851214665,0,0,0,25,6,0.8994389971860228,-0.5541683439582251,1.7186449445146905,0.5093768466278689,2,1
29,9,2,1,0,-0.21813329625552824,0,0,0,25,6,0.8994389971860228,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,1
37,9,1,2,0,-0.436099622379678,0,0,0,25,6,0.528704744348234,-0.18678537458947123,1.971553694560606,0.9456951922698207,1,1
47,4,2,2,0,-0.37036866770212495,1,0,0,28,6,0.8994389971860228,0.18059759477928267,1.4361925866766174,3.563605266121531,2,1
38,4,2,2,0,-0.28076373420300793,0,0,0,28,6,0.8667271513473944,0.5479805641480365,1.6230814302492644,1.3820135379117724,1,1
48,4,2,2,0,-0.4472614826079417,0,0,0,28,6,0.6922639735413761,0.18059759477928267,1.7355067723590527,2.254650229195676,1,1
55,3,0,0,0,-0.1713154936314221,0,0,0,28,6,0.8994389971860228,-0.5541683439582251,1.4361925866766174,0.9456951922698207,1,1
39,9,2,2,0,-0.3520756189946928,0,0,0,28,6,0.8994389971860228,-0.5541683439582251,1.4361925866766174,0.07305850098591721,2,1
49,0,2,1,0,-0.3830807862954253,0,0,0,28,6,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
68,5,0,0,0,-0.32634133013508476,0,0,1,28,6,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
45,4,1,3,0,0.3706548307853826,0,0,0,28,6,0.8994389971860228,-0.18678537458947123,1.725950353238078,0.07305850098591721,2,1
67,5,1,0,0,0.2674076236739433,0,0,0,28,6,0.8994389971860228,1.2827465028855443,1.7355067723590527,3.9999236117634824,1,1
60,5,1,1,0,-0.47051535808349104,0,0,0,29,6,0.5178007957353579,-0.5541683439582251,2.2410801736250976,0.5093768466278689,0,1
31,1,2,1,0,-0.45718313614417605,1,0,0,29,6,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
58,1,1,0,0,0.49002472489320287,0,0,0,29,6,0.8449192541216421,-0.5541683439582251,1.926371116088688,1.3820135379117724,2,1
41,0,1,1,0,0.4952956033343274,1,0,0,29,6,0.048931005381683816,-0.5541683439582251,1.4220106052635328,2.6909685748376275,0,1
23,7,2,1,0,-0.3226207100589969,0,0,0,29,6,-0.1364361210372106,-0.5541683439582251,1.4220106052635328,0.9456951922698207,2,1
35,10,1,1,0,-0.17069539028540745,0,0,0,29,6,0.8994389971860228,-0.18678537458947123,1.725950353238078,2.254650229195676,2,1
33,4,2,2,0,-0.251308825267312,1,0,0,29,6,0.5832244874126148,-0.5541683439582251,1.387034508047711,0.9456951922698207,2,1
32,9,0,2,0,0.5352922691522723,0,0,0,29,6,-0.550786168326504,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,1
48,0,2,1,0,0.004793856636738692,1,0,1,30,6,0.49599289850960565,-0.5541683439582251,2.124596421221849,0.5093768466278689,0,1
43,4,2,2,0,-0.47392592648657167,0,0,0,30,6,0.6268402818641193,-0.18678537458947123,1.939971178833065,0.07305850098591721,0,1
32,9,2,2,0,0.7882944343262498,0,0,0,30,6,0.8994389971860228,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,1
74,5,0,0,0,8.54237672456645,0,0,0,30,6,0.8994389971860228,0.9153635335167905,1.4315156418157073,1.3820135379117724,1,1
32,4,2,2,0,3.423113551542501,0,0,0,1,5,0.8994389971860228,-0.18678537458947123,1.9384805630354822,0.5093768466278689,2,1
63,5,1,1,0,0.42398371854264255,0,0,0,1,5,0.8994389971860228,-0.5541683439582251,1.5394426801634298,0.5093768466278689,2,1
28,8,2,1,0,-0.41315579857713586,0,0,0,2,5,0.8994389971860228,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,1
31,7,2,1,0,-0.15550285830804852,0,0,0,2,5,-0.005588737682696892,0.18059759477928267,-0.5764714730234299,-0.3632598446560345,3,1
26,1,2,1,0,-0.33037200188418003,0,1,0,2,5,0.3324336693164635,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,1
31,8,2,1,0,0.6146654974421476,0,0,0,2,5,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
39,4,0,2,0,-0.4044743517329308,0,0,0,2,5,-0.25637955577884813,-0.18678537458947123,1.4073584181810226,0.07305850098591721,2,1
28,7,2,1,0,-0.4125356952311212,0,0,0,5,5,-0.9760401642286735,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,1
30,9,2,2,0,-0.47392592648657167,1,0,0,5,5,-0.8451927808741598,-0.5541683439582251,2.0983532195063974,3.127286920479579,2,1
24,0,2,2,0,-0.26495109887963436,1,0,0,6,5,0.5396086929611102,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
32,4,2,2,0,-0.28076373420300793,0,0,0,6,5,0.8994389971860228,0.18059759477928267,1.7540211931069054,0.5093768466278689,0,1
46,4,0,2,0,-0.3009170929484841,0,0,0,6,5,0.8994389971860228,-0.5541683439582251,-0.5764714730234299,-0.3632598446560345,3,1
60,9,1,1,0,-0.39362254317767437,0,0,0,6,5,0.8994389971860228,-0.5541683439582251,2.0569565966307373,0.5093768466278689,2,1
37,9,1,1,0,-0.3399836037474071,1,0,0,6,5,0.8994389971860228,0.18059759477928267,2.365014630689507,23.63424916565131,0,1
48,4,2,2,0,-0.4246277104784069,0,0,1,7,5,0.1252586456718168,-0.5541683439582251,1.8673546250472242,2.254650229195676,2,1
52,7,1,1,0,-0.27022197732075887,0,0,1,7,5,0.8994389971860228,-0.18678537458947123,2.1342890720723062,0.5093768466278689,0,1
29,4,2,2,0,0.08664749831067259,0,0,0,7,5,0.6050323846383671,-0.18678537458947123,2.1076148028455064,0.07305850098591721,2,1
71,5,0,3,0,-0.3523856706677001,0,0,1,7,5,0.6377442304769955,-0.18678537458947123,-0.5764714730234299,-0.3632598446560345,3,1
47,4,2,2,0,1.5882277506851494,0,0,0,8,5,0.1252586456718168,-0.5541683439582251,2.08569458337572,0.5093768466278689,0,1
70,5,1,0,0,0.3926684995689027,0,0,0,8,5,0.8994389971860228,-0.5541683439582251,1.7235286092881787,0.5093768466278689,2,1
